[
[
138,423,-381,-995,-453,269,-824,-380,-42,733,-17,-400,402,439,-668,-34,-727,891,-359,789,-382,322,-944,-139,561,-268,-755,-675,828,-658,-193,-602,696,-800,-520,-428,182,-513,509,851,770,-149,-898,618,-422,837,590,910,265,739,1000,-892,703,-520,978,-833,-416,-614,59,-805,128,555,-329,927,596,-825,-206,-465,317,-428,555,465,356,377,-281,398],[
-50,-135,-976,-899,982,-220,10,6,-904,196,286,-441,14,166,-428,737,-285,977,-308,-350,-470,334,98,27,463,-842,967,-863,856,-255,712,318,193,-977,-935,-43,795,777,922,591,-49,-33,312,451,314,372,486,-262,-562,-752,469,-241,-253,-329,27,-323,609,187,575,193,484,-807,267,-470,-530,537,-993,-313,303,-931,-794,624,536,-804,186,763],[
-178,840,-415,339,-313,578,-613,869,-374,-832,610,-996,978,-792,-438,138,-20,-579,-263,964,-547,215,570,116,-311,684,-272,-223,297,-776,541,672,-137,978,-608,955,-489,-957,681,-750,277,573,-189,715,-701,-275,571,933,349,668,-463,-95,-886,-690,971,-274,676,769,-277,-157,-989,136,963,575,-553,389,544,948,-895,379,-445,812,655,-946,12,501],[
-304,803,164,340,-474,-126,-889,-8,735,-941,56,804,92,799,-654,-412,-128,-655,-636,446,518,-941,-15,-863,545,-733,374,550,-488,503,143,-137,851,-82,801,865,-800,-851,-221,958,271,-694,-111,579,-229,837,266,-739,-577,-551,-476,-161,-886,158,-509,-277,978,166,-30,-243,463,410,-158,635,-324,-386,887,-544,824,-870,-214,-479,278,557,-267,655],[
948,-381,-689,-66,-491,593,-75,931,-160,-949,322,95,-661,-574,-118,98,-69,-386,319,-37,205,-334,-819,-293,872,-303,826,111,-125,331,-926,-357,795,99,-385,-894,890,107,-11,-358,251,454,-733,995,-538,-480,-487,-681,-77,272,-695,569,-389,-839,-680,226,-650,-509,899,564,-191,43,113,67,-841,270,-992,928,-406,729,-164,-654,959,-347,352,169],[
-777,-366,649,320,88,836,39,-559,497,526,-355,469,-430,-62,0,-901,318,-510,-449,-487,-444,846,422,556,-350,-64,-632,-794,-552,-733,21,-12,-948,326,-368,-507,-529,759,-878,-771,-903,921,602,-848,539,-230,-597,-966,925,-206,-737,-919,310,-753,-386,-640,87,-525,-734,447,-381,-23,11,-995,924,829,-434,-761,-512,-951,-415,203,428,425,463,932],[
425,-624,484,695,909,999,-919,7,597,-106,210,485,915,756,551,344,586,696,-88,-820,-37,-738,514,836,-703,168,-160,-825,61,602,371,-51,561,898,261,-478,-758,694,-555,-895,-108,989,-687,79,980,-262,974,-911,-447,301,739,773,-90,-212,90,-635,354,-228,-93,-217,877,-465,-439,-276,393,-222,414,-669,562,211,902,-900,-751,718,225,-254],[
-652,517,-205,-10,355,177,-590,466,-588,-176,-656,-664,-72,359,690,159,885,416,762,-821,-619,695,607,87,-856,661,-625,722,425,-423,118,-312,553,182,269,877,-214,933,-980,-492,755,309,736,779,-393,-70,-28,-591,516,-943,-504,448,-635,976,869,454,962,-10,-958,-468,-777,-266,-377,-740,347,-391,433,-38,-246,826,-762,-470,-35,778,-185,696],[
184,657,887,801,659,-773,-48,-446,-167,497,750,562,-462,953,803,-246,954,74,-523,386,25,-283,-628,437,-178,-773,-461,874,445,-170,566,431,-418,956,-153,-440,316,-219,-909,-438,845,70,-454,-983,-986,850,-336,227,-86,-616,607,931,773,-263,-235,-34,-664,-807,-684,-198,-109,89,-647,661,-1000,293,-7,-980,721,750,-417,858,-864,833,-700,-734],[
-149,941,798,-681,836,356,933,-6,-692,886,293,-510,442,444,226,-149,-625,-101,-569,-775,-712,296,675,-372,-627,329,-487,-383,-275,785,596,903,356,239,416,562,25,-274,237,764,627,878,-392,-498,415,-583,-598,438,659,960,-97,940,513,579,912,197,955,836,559,307,71,-769,-831,-999,-31,402,960,844,-8,244,-281,-515,942,-282,-813,-82],[
-388,-466,259,-1,834,172,214,-136,574,-168,-805,292,-326,527,1000,-523,-976,-397,982,157,-928,554,61,-366,401,-394,-331,802,-278,721,226,531,-666,-198,251,495,671,565,-858,-314,-429,900,607,569,812,969,761,386,-889,-814,127,-559,-688,-439,-986,-201,743,59,-330,678,-514,374,-830,73,313,-166,-954,248,441,607,856,-493,409,-97,272,49],[
976,190,-63,585,-428,-206,-590,479,-542,-484,449,-869,-365,883,-604,97,-565,456,427,-874,571,-374,-179,-203,722,907,350,-179,-53,871,-738,-315,164,-945,-762,-132,88,239,49,-924,-923,-856,136,-741,775,930,-684,-526,-348,-636,-390,707,424,-270,743,-961,46,251,897,-247,157,936,693,766,899,-782,-635,102,954,-714,111,989,-978,-210,-952,-225],[
-392,-875,353,-747,567,-190,343,-498,838,-907,-46,897,389,616,-116,939,905,116,-249,725,-282,489,397,-86,-934,454,877,-768,-472,138,-734,288,-954,-860,112,-625,48,-459,903,-13,347,-256,-998,471,474,157,568,-75,-907,-291,996,-824,371,-808,-832,-765,-814,128,-207,893,-23,646,-353,-714,-632,221,-104,640,468,272,-680,588,426,-739,0,-168],[
240,784,228,-30,4,815,-965,954,669,-108,719,999,-264,533,435,-420,-225,785,-767,-196,959,100,-158,-26,272,814,846,260,70,-73,-173,-406,57,-819,813,127,-343,-774,951,595,-867,-572,122,-763,322,-203,-949,-636,960,865,144,923,-370,988,-874,164,-800,-702,-188,-727,-947,-841,223,677,389,-125,-233,-425,-175,-976,880,386,-260,-473,473,-237],[
613,17,-773,-84,-411,503,-334,214,-356,-350,174,-314,768,543,-557,-752,-481,-12,-902,-522,667,903,-583,-189,836,824,-976,-787,507,-223,767,36,-944,255,-194,-14,-238,49,-604,-622,-603,-722,-785,392,-417,-656,-241,-703,2,140,-401,-523,-503,-178,282,373,574,-365,723,668,-442,556,-418,919,929,-530,483,45,-187,873,-750,-372,-292,-669,-596,-291],[
-15,-256,-285,296,859,639,86,435,-894,-586,80,969,-908,530,290,734,-46,-531,675,-805,837,-457,329,-770,802,767,161,84,-345,-320,387,-755,-859,-557,332,430,-846,-943,-427,332,-6,553,-445,-47,91,922,809,-795,-782,680,137,-897,232,69,635,315,180,-792,607,-15,590,548,-864,679,-531,-369,-11,-944,966,583,-939,317,-454,-990,792,-585],[
-456,-186,-87,-630,140,763,415,-765,-350,-725,85,-469,-492,-938,-543,402,84,-97,308,69,-855,-733,710,-226,-457,-900,-579,975,496,900,298,246,-608,-30,-687,562,-443,-788,868,185,746,-875,490,-411,92,-763,-576,38,230,-850,111,-666,-300,-822,-460,522,-261,308,-253,-24,-610,931,-553,772,826,-212,-560,-517,869,138,640,290,-356,653,-837,-138],[
-704,336,52,-176,245,-534,788,562,-245,-565,-895,988,-379,-844,-707,-952,-862,992,-582,489,-854,-516,-13,459,-822,991,558,690,763,952,656,-899,-179,233,182,29,-100,-432,560,-649,-795,217,355,714,111,140,785,-660,652,-811,-992,716,-390,228,289,-906,-787,-477,939,438,-743,-518,102,-686,-684,-958,517,-492,120,439,826,491,997,-13,-348,-424],[
99,-117,-486,642,-548,514,-565,644,629,356,-5,479,13,772,-115,-409,-679,-222,-122,361,-791,-362,-387,-577,288,152,-10,-62,340,784,-414,-9,639,-821,-904,-75,567,-169,472,805,880,-361,534,-693,362,861,391,-549,616,591,355,-665,596,609,649,-784,-585,645,450,-551,668,755,821,-708,620,156,232,363,-555,-915,154,867,-920,-901,891,-555],[
-39,188,428,801,-656,281,82,623,198,361,447,-46,641,-601,941,-473,829,55,-116,-246,-967,-905,-576,-169,972,3,-817,-180,905,-591,-151,914,594,579,15,-847,744,-490,413,666,-172,-2,607,501,483,-255,527,-1000,597,-325,10,-453,-554,181,741,-184,-786,575,20,-717,641,-661,-253,331,-192,-200,867,855,889,-449,-867,-127,-206,546,195,-851],[
899,-579,-624,815,-757,874,843,-890,-976,554,208,652,992,89,-434,-537,427,-490,347,-147,8,-647,-74,-518,770,-432,284,-871,-592,871,765,-633,672,457,988,-169,451,-950,919,-768,628,784,-604,-877,-520,525,-631,538,-131,922,-666,914,898,-159,-418,270,768,-134,389,771,-676,-839,-39,476,637,291,-965,899,-309,360,807,205,883,-849,278,-48],[
344,833,-76,-467,758,769,-652,602,-86,550,534,-290,472,-445,706,915,-609,-872,315,530,997,248,216,-972,677,-176,811,611,-446,214,817,-865,-269,383,704,211,489,438,951,-519,-264,-955,-421,-103,629,-781,-46,-914,786,-744,491,978,-754,588,-68,737,-839,-724,-178,-120,246,344,703,-805,359,-651,575,147,164,584,222,-454,-367,30,-910,-178],[
817,-620,34,440,-567,-293,959,-835,-503,-283,571,-562,77,39,780,-90,-358,-628,-63,-549,758,506,611,341,949,176,181,133,-865,793,-756,610,-156,-678,-963,56,-829,-616,-406,731,-311,894,437,341,-236,815,-972,-801,-69,-891,-879,-198,302,-1,-570,-376,-668,-734,-286,-767,302,466,553,-860,854,-138,-35,472,-895,-586,-421,32,-870,-613,869,739],[
-83,158,680,-653,-762,-136,-854,-682,-354,875,-480,453,-431,405,-814,-784,-340,-764,-885,-966,-135,-758,250,263,-705,219,685,-431,-538,-790,422,913,-526,-53,233,151,-896,-171,-685,595,317,-966,-652,892,225,18,-781,497,105,904,-842,284,534,-172,-443,326,280,-549,678,553,295,-657,-348,533,24,-816,-34,543,501,855,862,-301,765,826,-686,-503],[
691,805,-995,672,302,-788,412,456,-888,-964,-493,941,-402,753,763,-807,-343,909,-950,173,-424,-328,-590,-101,928,-446,426,-314,314,-731,235,-124,-32,-728,-530,666,606,-173,-558,-316,-146,421,-515,462,-435,232,215,920,1,-498,-281,336,-596,255,443,409,-594,-385,908,242,815,-866,908,-118,828,324,-3,-892,64,808,517,-264,243,676,-783,-627],[
-489,-359,507,661,631,-35,-274,444,-851,873,170,244,237,145,-508,446,-824,-240,691,850,658,-211,-474,635,-367,212,-78,-66,432,-338,-532,174,-985,578,21,-485,724,829,-148,761,-160,-85,127,679,881,496,-74,-502,-410,624,332,-208,-543,-95,-16,-8,-877,844,284,-407,-52,672,-830,305,298,667,-694,736,791,893,-675,-730,-245,-239,210,-547],[
245,503,-45,-61,-836,-773,-761,994,228,471,-219,658,-592,50,-964,78,-272,975,541,960,647,-446,-959,666,-923,772,647,299,151,605,-133,-888,357,807,-96,942,246,423,900,-720,681,-959,180,658,-783,-825,730,-260,988,616,727,-502,-386,425,-681,-29,846,-711,-473,14,-865,63,338,-34,506,-606,-929,347,-960,-983,871,865,611,-103,-281,-291],[
-969,423,300,593,-18,-170,752,-813,-891,796,-613,746,-613,119,-825,1000,508,756,819,503,-435,648,303,-704,-291,-477,-761,111,-759,15,-699,-740,-495,865,-516,918,98,528,532,-467,-560,52,-248,455,-261,464,-538,808,-470,-40,-969,-466,-950,-72,-944,-698,-853,351,-864,221,819,-275,-766,-853,726,340,980,-135,138,892,-579,896,-490,-486,-541,731]]
